id_inducer_1	id_inducer_2	symbol_inducer_1	symbol_inducer_2	id_reporter	symbol_reporter	specs	AIC	Delta_AIC	theta
ENSG00000066405.12	ENSG00000266952.1	CLDN18	LINC01538	ENSG00000136883.12	KIF12	Dual_Activation	-1278.8107565759417	-37.98692268605805	{'K_1': 0.05438779527550505, 'K_2': 0.044823515967145316, 'n_1': 2.8401187517948525, 'n_2': 1.1911278022639613, 'alpha_1': 0.14899992478602772, 'alpha_2': 0.04757215618773157, 'alpha_3': 0.021235591872390776, 'alpha_4': 0.0007948105707146762}
ENSG00000066405.12	ENSG00000259364.1	CLDN18	AC013356.3	ENSG00000136883.12	KIF12	Dual_Activation	-1266.924453593039	-94.76998578118355	{'K_1': 0.07118998534554088, 'K_2': 0.0052791876709305345, 'n_1': 2.6441862053232708, 'n_2': 1.0092354347293802, 'alpha_1': 0.13769998614822004, 'alpha_2': 0.03414529740980345, 'alpha_3': 0.004223050666908984, 'alpha_4': 0.0015161907022451758}
ENSG00000066405.12	ENSG00000132026.13	CLDN18	RTBDN	ENSG00000136883.12	KIF12	AND	-1245.1057598378247	-36.277833092781975	{'K_1': 0.10236188198278005, 'K_2': 0.024949383623480748, 'n_1': 1.2968349150669154, 'n_2': 0.985005301906885, 'alpha_1': 0.20650290383096054}
ENSG00000066405.12	ENSG00000258344.1	CLDN18	AC078778.1	ENSG00000136883.12	KIF12	AND	-1185.4412281812226	-46.7934775291576	{'K_1': 0.10566201780820383, 'K_2': 0.013193742187439694, 'n_1': 1.352872625955763, 'n_2': 0.9253006291624, 'alpha_1': 0.17189394901610633}
ENSG00000066405.12	ENSG00000249518.1	CLDN18	AC011352.2	ENSG00000136883.12	KIF12	OR	-1197.1670302656346	-47.40668334185261	{'K_1': 0.07769236236337969, 'K_2': 0.11954987205003899, 'n_1': 1.9991607779693312, 'n_2': 0.3324653912707702, 'alpha_1': 0.18004132400840095, 'alpha_2': 0.06750275417949399, 'alpha_3': 0.018150230780420364}
ENSG00000066405.12	ENSG00000279841.1	CLDN18	AC092135.3	ENSG00000136883.12	KIF12	OR	-1216.514035412004	-52.17313190779487	{'K_1': 0.07897824156425176, 'K_2': 0.08163121535299611, 'n_1': 1.1315145157421127, 'n_2': 0.3993047860333883, 'alpha_1': 0.3102502817657988, 'alpha_2': -0.0033710260637870707, 'alpha_3': -2.549928676023346e-18}
ENSG00000066405.12	ENSG00000207116.1	CLDN18	RNU6-31P	ENSG00000136883.12	KIF12	AND	-1186.5915131075274	-41.61577610801919	{'K_1': 0.13165338252471243, 'K_2': 0.012847555875085162, 'n_1': 1.2265333128058291, 'n_2': 0.9408247025952505, 'alpha_1': 0.23930651355769747}
ENSG00000066405.12	ENSG00000266120.1	CLDN18	AC104984.4	ENSG00000136883.12	KIF12	OR	-1337.222225565113	-122.28817287311131	{'K_1': 0.0766984849669783, 'K_2': 0.3171893919834637, 'n_1': 1.6141430096806906, 'n_2': 0.7176004670111185, 'alpha_1': 0.5691546906335795, 'alpha_2': 0.03698139627811913, 'alpha_3': 0.0}
ENSG00000066405.12	ENSG00000199591.1	CLDN18	Y_RNA	ENSG00000136883.12	KIF12	AND	-1216.6284658598577	-78.81571648038152	{'K_1': 0.0963460738689505, 'K_2': 0.0029936718042184516, 'n_1': 1.276488973550813, 'n_2': 1.049693375112898, 'alpha_1': 0.163117387438986}
ENSG00000066405.12	ENSG00000265511.1	CLDN18	AC020558.2	ENSG00000136883.12	KIF12	OR	-1317.9103499767543	-113.21155996495736	{'K_1': 0.33865032044261595, 'K_2': 0.052232205798761755, 'n_1': 0.745557304272779, 'n_2': 0.7715335551344004, 'alpha_1': 0.5603910568642774, 'alpha_2': 0.05124121150400773, 'alpha_3': 0.001443254264785484}
ENSG00000066405.12	ENSG00000270585.1	CLDN18	AL445435.1	ENSG00000136883.12	KIF12	Dual_Activation	-1216.5660915071476	-43.85470239942106	{'K_1': 0.026492121396368404, 'K_2': 0.06753348489896639, 'n_1': 4.295671449964432, 'n_2': 1.1476103260639932, 'alpha_1': 0.16858647522759512, 'alpha_2': 0.04409470464501114, 'alpha_3': 0.000777740388556933, 'alpha_4': 0.0007777403885569536}
ENSG00000066405.12	ENSG00000009709.11	CLDN18	PAX7	ENSG00000136883.12	KIF12	Dual_Activation	-1232.2675949070942	-30.970781750529568	{'K_1': 0.07708008599425374, 'K_2': 0.03800245354012576, 'n_1': 3.8481653747687656, 'n_2': 2.529027888135187, 'alpha_1': 0.14577062741442162, 'alpha_2': 0.0637346174432972, 'alpha_3': 0.0008272659182513826, 'alpha_4': 0.0008272659182513831}
ENSG00000066405.12	ENSG00000264607.1	CLDN18	MIR3173	ENSG00000136883.12	KIF12	NOR	-1217.2074250239073	-105.02322587662456	{'K_1': 0.05207341828991943, 'K_2': 0.033468783155171676, 'n_1': -1.4413127768352074, 'n_2': 1.469175946397418, 'alpha_4': 0.13742072275981332}
ENSG00000066405.12	ENSG00000215704.9	CLDN18	CELA2B	ENSG00000136883.12	KIF12	AND	-1278.2419786190521	-99.60995387696812	{'K_1': 0.05343096980973989, 'K_2': 0.006831274942442488, 'n_1': 1.214083895120333, 'n_2': 0.9101611730111746, 'alpha_1': 0.17470317805528632}
ENSG00000066405.12	ENSG00000253837.1	CLDN18	AC090197.1	ENSG00000136883.12	KIF12	AND	-1269.232731463395	-53.791892874598716	{'K_1': 0.029148204288123997, 'K_2': 0.08193539368968787, 'n_1': 0.9358897045844407, 'n_2': 1.2779848358733576, 'alpha_1': 0.17044360805432712}
ENSG00000066405.12	ENSG00000215720.4	CLDN18	MFFP1	ENSG00000136883.12	KIF12	AND	-1357.4150982922142	-169.97950191287055	{'K_1': 0.030782617796461936, 'K_2': 0.041707546623670974, 'n_1': 1.3667159144254348, 'n_2': 1.3600344208549346, 'alpha_1': 0.2577520918632509}
ENSG00000066405.12	ENSG00000020633.18	CLDN18	RUNX3	ENSG00000136883.12	KIF12	AND	-1224.9620702006691	-38.18560282305634	{'K_1': 0.10197174348524429, 'K_2': 0.026529272437372214, 'n_1': 1.4638154372896388, 'n_2': 0.9016294665846701, 'alpha_1': 0.2007333075669062}
ENSG00000066405.12	ENSG00000151164.18	CLDN18	RAD9B	ENSG00000136883.12	KIF12	NOR	-1170.5941260449797	-23.77349524951751	{'K_1': 0.12102452582071198, 'K_2': 0.04361927953165331, 'n_1': -1.4107848974644506, 'n_2': 1.2381183028836587, 'alpha_4': 0.1676010547048434}
ENSG00000066405.12	ENSG00000213706.2	CLDN18	AL590762.2	ENSG00000136883.12	KIF12	OR	-1270.305061859048	-78.44744684065677	{'K_1': 0.07987502202471423, 'K_2': 0.1859358428938281, 'n_1': 1.4170665634626818, 'n_2': 0.7552644094234335, 'alpha_1': 0.5035454162766358, 'alpha_2': 0.044223048923682354, 'alpha_3': 0.007388504474376256}
ENSG00000066405.12	ENSG00000260552.1	CLDN18	AC023043.1	ENSG00000136883.12	KIF12	AND	-1183.8088447786681	-26.790030286083947	{'K_1': 0.10896420902891578, 'K_2': 0.004721095626854004, 'n_1': 1.271365010664835, 'n_2': 1.0028172991332744, 'alpha_1': 0.1716383007536864}
ENSG00000066405.12	ENSG00000279668.1	CLDN18	AC024610.2	ENSG00000136883.12	KIF12	AND	-1182.5292710071324	-28.078262611778428	{'K_1': 0.08085233111259874, 'K_2': 0.06213011521053851, 'n_1': 1.6106578915270264, 'n_2': 0.865216646812787, 'alpha_1': 0.18072121827534451}
ENSG00000066405.12	ENSG00000254090.1	CLDN18	MTND2P32	ENSG00000136883.12	KIF12	AND	-1366.1523036704305	-172.18002508787436	{'K_1': 0.07974616332133708, 'K_2': 0.041107914954156, 'n_1': 1.2557845169584814, 'n_2': 1.5353765758483915, 'alpha_1': 0.2632263849084706}
ENSG00000066405.12	ENSG00000279852.1	CLDN18	AC083964.2	ENSG00000136883.12	KIF12	AND	-1198.4835586573831	-76.81409951943351	{'K_1': 0.11883102096525493, 'K_2': 0.0019739161584610538, 'n_1': 1.174585283642146, 'n_2': 1.2206063916090146, 'alpha_1': 0.17755418374218335}
ENSG00000066405.12	ENSG00000196118.11	CLDN18	CCDC189	ENSG00000136883.12	KIF12	AND	-1261.8251950229119	-94.39098392740107	{'K_1': 0.03791470341098999, 'K_2': 0.026628202101191045, 'n_1': 1.4239976887472316, 'n_2': 1.1355602426443205, 'alpha_1': 0.1883779020319986}
ENSG00000248840.2	ENSG00000235910.1	AL645949.1	APOA1-AS	ENSG00000136883.12	KIF12	OR	-1279.1059027706985	-51.631688677098055	{'K_1': 0.11800405851091023, 'K_2': 0.8035027436025749, 'n_1': 2.357292138442371, 'n_2': 0.5385535398926232, 'alpha_1': 0.26758116455817527, 'alpha_2': 0.19230393584231156, 'alpha_3': 0.25748040754522344}
ENSG00000248840.2	ENSG00000141431.9	AL645949.1	ASXL3	ENSG00000136883.12	KIF12	AND	-1288.5968377460777	-117.25326398431594	{'K_1': 0.14551493702305396, 'K_2': 0.0016552451873426636, 'n_1': 1.2248678450819503, 'n_2': 1.2456115004798614, 'alpha_1': 0.3238778465036847}
ENSG00000248840.2	ENSG00000144214.9	AL645949.1	LYG1	ENSG00000136883.12	KIF12	Dual_Activation	-1347.765265275215	-83.65843623299907	{'K_1': 0.08715822136020344, 'K_2': 0.013658214784933244, 'n_1': 2.517764756032644, 'n_2': 2.3528433173590506, 'alpha_1': 0.17739167424610128, 'alpha_2': 0.13354156391821592, 'alpha_3': 0.049078667529695835, 'alpha_4': -3.0165703715423224e-17}
ENSG00000248840.2	ENSG00000252081.1	AL645949.1	RNU6-277P	ENSG00000136883.12	KIF12	Dual_Activation	-1295.2767852229997	-58.90346053329654	{'K_1': 0.3032487752316574, 'K_2': 0.831715677890402, 'n_1': 1.6246193234338797, 'n_2': 0.6054249861775941, 'alpha_1': 0.5288967403009268, 'alpha_2': 0.5288967403009268, 'alpha_3': 0.28253126740196166, 'alpha_4': 6.534982028815273e-19}
ENSG00000248840.2	ENSG00000255334.1	AL645949.1	AP000907.2	ENSG00000136883.12	KIF12	AND	-1264.6385011209481	-62.33775138292822	{'K_1': 0.1457826182411691, 'K_2': 0.006420545346513994, 'n_1': 1.0224029785443978, 'n_2': 0.5771658177676166, 'alpha_1': 0.402854415693325}
ENSG00000248840.2	ENSG00000280887.1	AL645949.1	ENSG00000280887	ENSG00000136883.12	KIF12	AND	-1262.8570956664169	-67.84385976386352	{'K_1': 0.07127334770429838, 'K_2': 0.002528808509476099, 'n_1': 1.3556511442317132, 'n_2': 0.8560723101347415, 'alpha_1': 0.21576033148714008}
ENSG00000248840.2	ENSG00000231804.1	AL645949.1	AL353748.1	ENSG00000136883.12	KIF12	OR	-1242.1433883806972	-29.74291563933798	{'K_1': 0.11315541351094928, 'K_2': 1.1288442822706084, 'n_1': 2.601963776812906, 'n_2': 0.467869069452827, 'alpha_1': 0.2819632480761229, 'alpha_2': 0.19131661723413831, 'alpha_3': 0.21561831265497416}
ENSG00000248840.2	ENSG00000250686.2	AL645949.1	KHDRBS2-OT1	ENSG00000136883.12	KIF12	AND	-1234.0184110204568	-44.2786406646801	{'K_1': 0.05744447162469838, 'K_2': 5.590448799885134e-05, 'n_1': 1.6823310319104812, 'n_2': 0.8672907700391156, 'alpha_1': 0.15650334118962272}
ENSG00000248840.2	ENSG00000223884.5	AL645949.1	AC068481.1	ENSG00000136883.12	KIF12	AND	-1280.7138337799574	-50.79415151367357	{'K_1': 0.0032864587266709434, 'K_2': 0.0826010058528741, 'n_1': 0.8340617483702598, 'n_2': 1.4007871495763613, 'alpha_1': 0.16043546139383164}
ENSG00000248840.2	ENSG00000237971.1	AL645949.1	AL445523.1	ENSG00000136883.12	KIF12	AND	-1232.2223125312769	-66.59221325075691	{'K_1': 0.06511300264947394, 'K_2': 5.40987392060745e-05, 'n_1': 1.4955387096019348, 'n_2': 0.9118443160596719, 'alpha_1': 0.17294692593206873}
ENSG00000248840.2	ENSG00000200537.1	AL645949.1	RNY4P6	ENSG00000136883.12	KIF12	AND	-1237.5462747960164	-51.23390186722327	{'K_1': 0.02814624352822873, 'K_2': 0.005633229456085277, 'n_1': 1.2591312956704235, 'n_2': 1.001849164339139, 'alpha_1': 0.16493075237405358}
ENSG00000248840.2	ENSG00000236920.2	AL645949.1	AL590727.1	ENSG00000136883.12	KIF12	AND	-1260.9803789096939	-44.74097099769733	{'K_1': 0.029547020510351185, 'K_2': 0.006936128723965591, 'n_1': 1.3138573341104136, 'n_2': 0.799089349033878, 'alpha_1': 0.15675214169336565}
ENSG00000248840.2	ENSG00000254806.5	AL645949.1	SYS1-DBNDD2	ENSG00000136883.12	KIF12	AND	-1268.1195169896441	-76.5770589479664	{'K_1': 0.048021248207685024, 'K_2': 0.0022091261795629262, 'n_1': 1.2176174500171184, 'n_2': 0.35786844768545173, 'alpha_1': 0.23222307579226698}
ENSG00000248840.2	ENSG00000267283.1	AL645949.1	AC005306.1	ENSG00000136883.12	KIF12	AND	-1210.2406473265128	-5.713047970052912	{'K_1': 0.05012607048787519, 'K_2': 0.0031809086354330877, 'n_1': 1.182817473972593, 'n_2': 0.7850653293228635, 'alpha_1': 0.18678885283665964}
ENSG00000248840.2	ENSG00000170967.4	AL645949.1	DDI1	ENSG00000136883.12	KIF12	AND	-1232.614222802292	-54.400197738222005	{'K_1': 0.059744166530282763, 'K_2': 0.0028495011193919425, 'n_1': 1.28058257045749, 'n_2': 1.0443586879640634, 'alpha_1': 0.1761811931236328}
ENSG00000248840.2	ENSG00000125531.6	AL645949.1	FNDC11	ENSG00000136883.12	KIF12	AND	-1249.793852131672	-40.10576433499409	{'K_1': 0.07563009751706229, 'K_2': 0.005775405845179369, 'n_1': 1.3675349144263391, 'n_2': 0.9674510876692765, 'alpha_1': 0.21675696921037552}
ENSG00000248840.2	ENSG00000188886.3	AL645949.1	ASTL	ENSG00000136883.12	KIF12	AND	-1230.4892673622521	-42.177472157096645	{'K_1': 0.06940492719786981, 'K_2': 0.0011700258949242893, 'n_1': 1.3320510685796594, 'n_2': 0.7771857997925777, 'alpha_1': 0.19696460678298802}
ENSG00000248840.2	ENSG00000242888.1	AL645949.1	AL133368.1	ENSG00000136883.12	KIF12	AND	-1227.5780865992056	-121.89577497124355	{'K_1': 0.04294865801847786, 'K_2': 0.0022690638233362486, 'n_1': 1.330878198434364, 'n_2': 0.9648855798178112, 'alpha_1': 0.1438094671718735}
ENSG00000248840.2	ENSG00000252351.1	AL645949.1	RNU6ATAC12P	ENSG00000136883.12	KIF12	AND	-1264.9273107467359	-56.46358527828693	{'K_1': 0.05325426608137622, 'K_2': 0.003093498550334789, 'n_1': 1.1859388186743984, 'n_2': 0.8094811464831496, 'alpha_1': 0.1883300231316554}
ENSG00000248840.2	ENSG00000270750.1	AL645949.1	ENSG00000270750	ENSG00000136883.12	KIF12	AND	-1276.5299230788614	-25.21683507955163	{'K_1': 0.07135533847889365, 'K_2': 0.005143971376039772, 'n_1': 1.5675875003610675, 'n_2': 0.7311688338952355, 'alpha_1': 0.21507575144409188}
ENSG00000248840.2	ENSG00000158055.15	AL645949.1	GRHL3	ENSG00000136883.12	KIF12	AND	-1246.6865977573632	-70.16209968967405	{'K_1': 0.09300936677149595, 'K_2': 0.00012670116427073512, 'n_1': 1.1384903520528649, 'n_2': 1.1540961739697386, 'alpha_1': 0.21797980515346407}
ENSG00000248840.2	ENSG00000230736.2	AL645949.1	AL021937.1	ENSG00000136883.12	KIF12	AND	-1221.7693370114036	-112.58128317711498	{'K_1': 0.02983340746416218, 'K_2': 0.0032244705444845435, 'n_1': 1.2744593363675232, 'n_2': 1.0104308742555055, 'alpha_1': 0.13736207670416165}
ENSG00000248840.2	ENSG00000226453.1	AL645949.1	LINC02542	ENSG00000136883.12	KIF12	AND	-1303.6391221855915	-22.617690843372657	{'K_1': 0.05054198615491724, 'K_2': 0.09022941389560807, 'n_1': 0.5252305558966687, 'n_2': 1.3152315325359885, 'alpha_1': 0.26956847012116336}
ENSG00000248840.2	ENSG00000163357.10	AL645949.1	DCST1	ENSG00000136883.12	KIF12	AND	-1276.0064196424257	-37.402676476324814	{'K_1': 0.028326572268226755, 'K_2': 0.02078864274837349, 'n_1': 1.2317794380154783, 'n_2': 0.435957957967796, 'alpha_1': 0.20587216210527226}
ENSG00000248840.2	ENSG00000207653.1	AL645949.1	MIR558	ENSG00000136883.12	KIF12	OR	-1195.218622281928	-22.02754688410232	{'K_1': 0.0730846934780622, 'K_2': 0.4336061856799889, 'n_1': 1.9310667647015145, 'n_2': 1.2757754761043458, 'alpha_1': 0.18080147816245482, 'alpha_2': 0.18080147816245506, 'alpha_3': 0.032835692667145165}
ENSG00000248840.2	ENSG00000253983.2	AL645949.1	AC087627.1	ENSG00000136883.12	KIF12	AND	-1241.8518571255481	-82.7727339108385	{'K_1': 0.0711736038324141, 'K_2': 0.0004731770174420297, 'n_1': 1.4063113307961648, 'n_2': 1.3703764368226534, 'alpha_1': 0.18754678449563772}
ENSG00000248840.2	ENSG00000274403.1	AL645949.1	AC090510.2	ENSG00000136883.12	KIF12	AND	-1226.604214175528	-50.409650420761864	{'K_1': 0.08099711502080002, 'K_2': 0.00016652820232276533, 'n_1': 1.4145586940712922, 'n_2': 0.9970816560762557, 'alpha_1': 0.20326545166672122}
ENSG00000248840.2	ENSG00000111181.12	AL645949.1	SLC6A12	ENSG00000136883.12	KIF12	AND	-1213.6099639350934	-112.36012696622015	{'K_1': 0.05544914000831138, 'K_2': 0.00034665642178554365, 'n_1': 1.2919681409550172, 'n_2': 1.368629149104707, 'alpha_1': 0.15599864816061676}
ENSG00000248840.2	ENSG00000137634.9	AL645949.1	NXPE4	ENSG00000136883.12	KIF12	AND	-1241.6104198795833	-50.008076481419266	{'K_1': 0.053869616179360924, 'K_2': 4.993951110168217e-05, 'n_1': 1.1289836920227456, 'n_2': 1.2136821907014326, 'alpha_1': 0.159662997743862}
ENSG00000248840.2	ENSG00000159176.13	AL645949.1	CSRP1	ENSG00000136883.12	KIF12	AND	-1245.2436453729795	-81.93465772359764	{'K_1': 0.08049475570426395, 'K_2': 0.00476509761555676, 'n_1': 1.4095807238982114, 'n_2': 1.3583308066184343, 'alpha_1': 0.2182232582247146}
ENSG00000248840.2	ENSG00000187566.4	AL645949.1	NHLRC1	ENSG00000136883.12	KIF12	AND	-1248.2490909708995	-62.278337511828795	{'K_1': 0.059949896138633135, 'K_2': 0.012385401300097677, 'n_1': 1.3612501921726285, 'n_2': 1.6017741951248226, 'alpha_1': 0.18026657735999557}
ENSG00000248840.2	ENSG00000207198.1	AL645949.1	RNU6-1195P	ENSG00000136883.12	KIF12	OR	-1242.1002514331183	-46.9370624418043	{'K_1': 0.08227115904818545, 'K_2': 0.7437168583969451, 'n_1': 2.9708775664606, 'n_2': 0.5949022361810246, 'alpha_1': 0.2404885451449436, 'alpha_2': 0.14912224569942975, 'alpha_3': 0.2404885451449436}
ENSG00000248840.2	ENSG00000265871.1	AL645949.1	MIR3174	ENSG00000136883.12	KIF12	AND	-1253.894144660436	-27.06904636222498	{'K_1': 0.07141201263413241, 'K_2': 2.256981944972835e-06, 'n_1': 1.2603942599433648, 'n_2': 1.0053237366487837, 'alpha_1': 0.17818502621089186}
ENSG00000248840.2	ENSG00000143369.14	AL645949.1	ECM1	ENSG00000136883.12	KIF12	AND	-1278.3268140230034	-13.171877252728336	{'K_1': 0.1469138038610571, 'K_2': 0.0010308811022912644, 'n_1': 0.9606544838181745, 'n_2': 0.5101348970174008, 'alpha_1': 0.3034788685188131}
ENSG00000248840.2	ENSG00000251720.1	AL645949.1	RNU7-123P	ENSG00000136883.12	KIF12	AND	-1254.2667992833674	-49.46669277691035	{'K_1': 0.04054950566496854, 'K_2': 0.0016375449082236247, 'n_1': 1.2753300196327388, 'n_2': 0.8258045046884039, 'alpha_1': 0.1591234351503984}
ENSG00000248840.2	ENSG00000275017.1	AL645949.1	AL353748.2	ENSG00000136883.12	KIF12	Dual_Activation	-1261.0163504124034	-28.101921888223842	{'K_1': 0.41885678017647016, 'K_2': 0.0008481598698510919, 'n_1': 1.365058812380857, 'n_2': 0.8422821706214044, 'alpha_1': 0.6675035720368444, 'alpha_2': 0.4872474388196529, 'alpha_3': 0.040006768313735355, 'alpha_4': 9.092093544000483e-17}
ENSG00000248840.2	ENSG00000235513.1	AL645949.1	L3MBTL2-AS1	ENSG00000136883.12	KIF12	AND	-1204.5052996576658	-97.99903682683748	{'K_1': 0.06030705687505843, 'K_2': 0.004181293048186467, 'n_1': 1.160059989623976, 'n_2': 1.2965475829051922, 'alpha_1': 0.16825339824489982}
ENSG00000248840.2	ENSG00000240733.3	AL645949.1	RN7SL502P	ENSG00000136883.12	KIF12	AND	-1230.9383302559822	-47.65768964347899	{'K_1': 0.037978191880741745, 'K_2': 0.015299072100831371, 'n_1': 1.3189287716683389, 'n_2': 0.8711839853832031, 'alpha_1': 0.18517019623127218}
ENSG00000248840.2	ENSG00000220920.1	AL645949.1	AL023807.1	ENSG00000136883.12	KIF12	OR	-1267.5299776616494	-47.803363869700206	{'K_1': 0.11183851335508559, 'K_2': 0.12697162455279815, 'n_1': 2.198012099489052, 'n_2': 0.7837663675087702, 'alpha_1': 0.20756354251212247, 'alpha_2': 0.20756354251212247, 'alpha_3': 0.11415846689131783}
ENSG00000248840.2	ENSG00000235221.1	AL645949.1	LINC00383	ENSG00000136883.12	KIF12	Dual_Activation	-1289.1374717661326	-78.20626592945791	{'K_1': 0.05595553738963123, 'K_2': 0.03683733328635785, 'n_1': 2.231506241797234, 'n_2': 1.2137357044704924, 'alpha_1': 0.15189375099595134, 'alpha_2': 0.10014277186170416, 'alpha_3': 0.12455231392820415, 'alpha_4': 2.168404344971009e-19}
ENSG00000248840.2	ENSG00000237530.1	AL645949.1	AL136140.1	ENSG00000136883.12	KIF12	Dual_Activation	-1225.5222007015414	-25.423834107265975	{'K_1': 0.3990629689199916, 'K_2': 0.9459248523509554, 'n_1': 1.4400565520259485, 'n_2': 0.3913598145757348, 'alpha_1': 0.6788768881345377, 'alpha_2': 0.6788768881345377, 'alpha_3': 0.16542667961075946, 'alpha_4': -2.9979431948286007e-18}
ENSG00000248840.2	ENSG00000258521.1	AL645949.1	AL157871.2	ENSG00000136883.12	KIF12	AND	-1217.4752896434818	-41.01065927374589	{'K_1': 0.028214345926672494, 'K_2': 2.3735148492464522e-05, 'n_1': 1.5362052465782823, 'n_2': 0.5089144969904092, 'alpha_1': 0.11665157148131866}
ENSG00000248840.2	ENSG00000242079.1	AL645949.1	RN7SL318P	ENSG00000136883.12	KIF12	AND	-1225.3481677058999	-46.687437591460366	{'K_1': 0.059011481885318046, 'K_2': 0.000147093497029227, 'n_1': 1.4772937581483787, 'n_2': 0.9460549900329546, 'alpha_1': 0.1613721002696958}
ENSG00000248840.2	ENSG00000127366.5	AL645949.1	TAS2R5	ENSG00000136883.12	KIF12	Dual_Activation	-1227.8194355110995	-2.3141010402428037	{'K_1': 0.1587837566133536, 'K_2': 0.16166946609769786, 'n_1': 1.3947603208251138, 'n_2': 1.685446176236455, 'alpha_1': 0.2788713304977269, 'alpha_2': 0.2788713304977269, 'alpha_3': 0.13216941517579267, 'alpha_4': -5.536061092411416e-18}
ENSG00000248840.2	ENSG00000233044.1	AL645949.1	AL049820.1	ENSG00000136883.12	KIF12	AND	-1227.1977948861083	-62.09290430710075	{'K_1': 0.07684202210224893, 'K_2': 0.0002313219004943522, 'n_1': 1.3700380503696097, 'n_2': 1.2851585439903455, 'alpha_1': 0.19252816945191917}
ENSG00000248840.2	ENSG00000170925.3	AL645949.1	TEX13B	ENSG00000136883.12	KIF12	OR	-1210.7592449646468	-114.46839907058029	{'K_1': 0.052661310767676474, 'K_2': 0.36768310342771726, 'n_1': 3.3000559932580775, 'n_2': 0.6305425351227213, 'alpha_1': 0.1169237389663808, 'alpha_2': 0.11692373896638081, 'alpha_3': 0.11692373896638077}
ENSG00000248840.2	ENSG00000224655.5	AL645949.1	LINC01823	ENSG00000136883.12	KIF12	AND	-1225.2851650292907	-47.50669412530419	{'K_1': 0.06457729475406045, 'K_2': 0.0007872970230283207, 'n_1': 1.450366364001177, 'n_2': 0.8764262962942813, 'alpha_1': 0.17558226570041807}
ENSG00000248840.2	ENSG00000266952.1	AL645949.1	LINC01538	ENSG00000136883.12	KIF12	OR	-1228.1925232444976	-10.696929175345531	{'K_1': 0.14026249137699331, 'K_2': 1.1970837622513846, 'n_1': 1.3764509001444545, 'n_2': 0.8213365410112053, 'alpha_1': 0.5262036623004378, 'alpha_2': 0.213478568922351, 'alpha_3': 0.3609836807258351}
ENSG00000248840.2	ENSG00000259364.1	AL645949.1	AC013356.3	ENSG00000136883.12	KIF12	AND	-1230.396130999817	-43.331988032143954	{'K_1': 0.06678457141350655, 'K_2': 0.0015241846835634682, 'n_1': 1.342025960247113, 'n_2': 0.9658176727669834, 'alpha_1': 0.19465092827528868}
ENSG00000248840.2	ENSG00000132026.13	AL645949.1	RTBDN	ENSG00000136883.12	KIF12	AND	-1236.5843056360568	-55.82547036239362	{'K_1': 0.0838616290086536, 'K_2': 0.0009880535259689331, 'n_1': 1.2782837001687921, 'n_2': 1.2783579210248153, 'alpha_1': 0.20462477441479068}
ENSG00000248840.2	ENSG00000258344.1	AL645949.1	AC078778.1	ENSG00000136883.12	KIF12	AND	-1293.1786025426725	-56.16765822280536	{'K_1': 0.09856804029945329, 'K_2': 0.048050132582582575, 'n_1': 1.1176765155958959, 'n_2': 1.2904763737409266, 'alpha_1': 0.2784855734601033}
ENSG00000248840.2	ENSG00000258927.1	AL645949.1	AL133467.2	ENSG00000136883.12	KIF12	OR	-1208.4835794312798	-29.605661390596197	{'K_1': 0.07157422526117725, 'K_2': 0.5962671330097067, 'n_1': 2.069220996124737, 'n_2': 0.28891501063946634, 'alpha_1': 0.1706041417984022, 'alpha_2': 0.13731117987870964, 'alpha_3': 0.10939353927158052}
ENSG00000248840.2	ENSG00000249518.1	AL645949.1	AC011352.2	ENSG00000136883.12	KIF12	OR	-1198.100319379732	-18.241159718343624	{'K_1': 0.05937809550477897, 'K_2': 0.632534537359598, 'n_1': 2.2592510017516747, 'n_2': 1.2664640607032267, 'alpha_1': 0.14528849273938793, 'alpha_2': 0.1452884927393878, 'alpha_3': 0.14528849273938785}
ENSG00000248840.2	ENSG00000279841.1	AL645949.1	AC092135.3	ENSG00000136883.12	KIF12	AND	-1244.573163571927	-54.49265764056031	{'K_1': 0.03499702762497946, 'K_2': 0.004835856626347709, 'n_1': 1.234479221308548, 'n_2': 0.8195933026566694, 'alpha_1': 0.15493827421485754}
ENSG00000248840.2	ENSG00000207116.1	AL645949.1	RNU6-31P	ENSG00000136883.12	KIF12	AND	-1260.8645716174694	-81.90606388102788	{'K_1': 0.039624408638601456, 'K_2': 0.01666620776952767, 'n_1': 1.2404144942294741, 'n_2': 1.0600311853132236, 'alpha_1': 0.20452553122198958}
ENSG00000248840.2	ENSG00000266120.1	AL645949.1	AC104984.4	ENSG00000136883.12	KIF12	AND	-1238.8067742189985	-44.64111059876609	{'K_1': 0.06104744990487997, 'K_2': 0.0034567773285993494, 'n_1': 1.3954112991998806, 'n_2': 1.0026767311882574, 'alpha_1': 0.18243853385261358}
ENSG00000248840.2	ENSG00000199591.1	AL645949.1	Y_RNA	ENSG00000136883.12	KIF12	AND	-1317.86312818497	-104.55370256440847	{'K_1': 0.0234898297505702, 'K_2': 0.02080276682926707, 'n_1': 1.300759594974763, 'n_2': 0.9761377973604629, 'alpha_1': 0.1911602390974965}
